,Time,UNIT#MN INVERTER#2(2854)/Total DC power(kW),UNIT#MN INVERTER#2(2854)/Total active power(kW),UNIT#CD INVERTER#2(2824)/Total DC power(kW),UNIT#CD INVERTER#2(2824)/Total active power(kW),UNIT#O INVERTER#1(2861)/Total DC power(kW),UNIT#O INVERTER#1(2861)/Total active power(kW),UNIT#EF INVERTER#3(2868)/Total DC power(kW),UNIT#EF INVERTER#3(2868)/Total active power(kW),UNIT#EF INVERTER#2(2867)/Total DC power(kW),UNIT#EF INVERTER#2(2867)/Total active power(kW),UNIT#KL INVERTER#3(2848)/Total DC power(kW),UNIT#KL INVERTER#3(2848)/Total active power(kW),UNIT#KL INVERTER#2(2847)/Total DC power(kW),UNIT#KL INVERTER#2(2847)/Total active power(kW),UNIT#CD INVERTER#3(2825)/Total DC power(kW),UNIT#CD INVERTER#3(2825)/Total active power(kW),UNIT#GH INVERTER#2(2817)/Total DC power(kW),UNIT#GH INVERTER#2(2817)/Total active power(kW),UNIT#KL INVERTER#1(2846)/Total DC power(kW),UNIT#KL INVERTER#1(2846)/Total active power(kW),UNIT#KL INVERTER#4(2849)/Total DC power(kW),UNIT#KL INVERTER#4(2849)/Total active power(kW),UNIT#AB INVERTER#3(2833)/Total DC power(kW),UNIT#AB INVERTER#3(2833)/Total active power(kW),UNIT#GH INVERTER#4(2819)/Total DC power(kW),UNIT#GH INVERTER#4(2819)/Total active power(kW),UNIT#MN INVERTER#1(2853)/Total DC power(kW),UNIT#MN INVERTER#1(2853)/Total active power(kW),UNIT#AB INVERTER#4(2834)/Total DC power(kW),UNIT#AB INVERTER#4(2834)/Total active power(kW),UNIT#GH INVERTER#3(2818)/Total DC power(kW),UNIT#GH INVERTER#3(2818)/Total active power(kW),UNIT#CD INVERTER#1(2823)/Total DC power(kW),UNIT#CD INVERTER#1(2823)/Total active power(kW),UNIT#IJ INVERTER#1(2838)/Total DC power(kW),UNIT#IJ INVERTER#1(2838)/Total active power(kW),UNIT#AB INVERTER#1(2831)/Total DC power(kW),UNIT#AB INVERTER#1(2831)/Total active power(kW),UNIT#MN INVERTER#4(2856)/Total DC power(kW),UNIT#MN INVERTER#4(2856)/Total active power(kW),UNIT#IJ INVERTER#3(2840)/Total DC power(kW),UNIT#IJ INVERTER#3(2840)/Total active power(kW),UNIT#EF INVERTER#1(2866)/Total DC power(kW),UNIT#EF INVERTER#1(2866)/Total active power(kW),UNIT#O INVERTER#2(2862)/Total DC power(kW),UNIT#O INVERTER#2(2862)/Total active power(kW),UNIT#EF INVERTER#4(2869)/Total DC power(kW),UNIT#EF INVERTER#4(2869)/Total active power(kW),UNIT#IJ INVERTER#4(2841)/Total DC power(kW),UNIT#IJ INVERTER#4(2841)/Total active power(kW),UNIT#CD INVERTER#4(2826)/Total DC power(kW),UNIT#CD INVERTER#4(2826)/Total active power(kW),UNIT#MN INVERTER#3(2855)/Total DC power(kW),UNIT#MN INVERTER#3(2855)/Total active power(kW),UNIT#IJ INVERTER#2(2839)/Total DC power(kW),UNIT#IJ INVERTER#2(2839)/Total active power(kW),UNIT#GH INVERTER#1(2816)/Total DC power(kW),UNIT#GH INVERTER#1(2816)/Total active power(kW),WEATHER STATION O(2860)/Module temperature(?),WEATHER STATION O(2860)/Ambient temperature(?),WEATHER STATION O(2860)/Transient horizontal irradiance(W/?),WEATHER STATION AB(2830)/Module temperature(?),WEATHER STATION AB(2830)/Ambient temperature(?),WEATHER STATION AB(2830)/Transient horizontal irradiance(W/?)
483,2026-01-26 16:15:00,143.803,141.628,316.229,311.148,135.735,131.74,381.577,375.076,405.657,398.596,149.857,147.6,207.538,204.4,270.982,266.736,165.229,162.756,208.506,205.352,146.868,144.652,290.077,285.484,151.653,149.372,141.211,139.072,290.468,285.868,152.999,150.7,315.564,310.496,233.811,157.236,317.916,312.804,123.725,121.82,165.561,163.084,408.636,401.504,133.544,131.512,375.597,369.232,172.88,170.292,275.715,271.384,122.907,121.012,155.732,153.396,167.531,165.024,31.3,28.6,145.8,42.5,30.1,263.7
484,2026-01-26 16:20:00,199.275,196.184,129.31,127.336,98.727,97.14,103.839,102.184,105.164,103.492,415.389,408.096,425.689,418.148,124.413,122.5,105.849,104.168,430.661,423.0,416.618,409.296,258.359,254.34,114.361,112.572,197.773,194.708,214.235,210.984,119.416,117.564,130.989,128.992,329.565,324.212,240.016,243.864,229.8,226.172,359.439,353.436,106.473,104.784,99.623,98.024,102.813,101.172,359.995,353.98,125.34,123.416,231.095,227.444,326.014,320.736,106.574,104.884,30.6,28.0,134.8,41.6,29.3,381.8
485,2026-01-26 16:25:00,199.275,196.184,129.31,127.336,98.727,97.14,103.839,102.184,105.164,103.492,415.389,408.096,425.689,418.148,124.413,122.5,105.849,104.168,430.661,423.0,416.618,409.296,258.359,254.34,114.361,112.572,197.773,194.708,214.235,210.984,119.416,117.564,130.989,128.992,329.565,324.212,240.016,243.864,229.8,226.172,359.439,353.436,106.473,104.784,99.623,98.024,102.813,101.172,359.995,353.98,125.34,123.416,231.095,227.444,326.014,320.736,106.574,104.884,30.6,28.0,134.8,41.6,29.3,381.8
486,2026-01-26 16:30:00,199.275,196.184,129.31,127.336,98.727,97.14,103.839,102.184,105.164,103.492,415.389,408.096,425.689,418.148,124.413,122.5,105.849,104.168,430.661,423.0,416.618,409.296,258.359,254.34,114.361,112.572,197.773,194.708,214.235,210.984,119.416,117.564,130.989,128.992,329.565,324.212,240.016,243.864,229.8,226.172,359.439,353.436,106.473,104.784,99.623,98.024,102.813,101.172,359.995,353.98,125.34,123.416,231.095,227.444,326.014,320.736,106.574,104.884,30.6,28.0,134.8,41.6,29.3,381.8
487,2026-01-26 16:35:00,413.826,406.34,394.893,388.084,395.861,388.812,384.181,377.62,384.812,378.236,409.021,401.88,411.414,404.216,390.9,384.184,381.815,375.308,415.553,408.508,410.697,403.516,368.968,362.752,379.294,372.844,410.8,403.388,369.176,362.956,387.412,380.776,395.962,389.128,392.423,385.672,369.753,363.52,409.865,402.476,383.739,377.188,387.621,380.98,400.772,393.604,383.911,377.356,384.578,378.008,392.612,385.856,413.359,405.884,389.537,382.852,382.282,375.764,31.1,30.3,446.2,41.1,30.0,574.9
488,2026-01-26 16:40:00,413.826,406.34,394.893,388.084,395.861,388.812,384.181,377.62,384.812,378.236,409.021,401.88,411.414,404.216,390.9,384.184,381.815,375.308,415.553,408.508,410.697,403.516,368.968,362.752,379.294,372.844,410.8,403.388,369.176,362.956,387.412,380.776,395.962,389.128,392.423,385.672,369.753,363.52,409.865,402.476,383.739,377.188,387.621,380.98,400.772,393.604,383.911,377.356,384.578,378.008,392.612,385.856,413.359,405.884,389.537,382.852,382.282,375.764,31.1,30.3,446.2,41.1,30.0,574.9
489,2026-01-26 16:45:00,413.826,406.34,394.893,388.084,395.861,388.812,384.181,377.62,384.812,378.236,409.021,401.88,411.414,404.216,390.9,384.184,381.815,375.308,415.553,408.508,410.697,403.516,368.968,362.752,379.294,372.844,410.8,403.388,369.176,362.956,387.412,380.776,395.962,389.128,392.423,385.672,369.753,363.52,409.865,402.476,383.739,377.188,387.621,380.98,400.772,393.604,383.911,377.356,384.578,378.008,392.612,385.856,413.359,405.884,389.537,382.852,382.282,375.764,31.1,30.3,446.2,41.1,30.0,574.9
490,2026-01-26 16:50:00,157.274,154.888,173.599,171.0,147.72,145.476,148.296,146.06,145.874,143.672,176.564,173.92,173.688,171.088,163.698,161.248,149.61,147.356,175.415,172.788,178.14,175.472,168.912,166.384,151.167,148.892,155.479,153.6,169.318,166.784,153.624,151.316,173.433,170.836,180.113,178.032,170.841,168.284,156.354,153.98,180.54,177.836,146.45,144.24,149.228,146.98,147.395,145.172,182.103,179.376,165.671,163.192,157.322,154.936,180.999,178.288,149.804,148.196,30.5,28.6,176.0,38.1,28.4,254.6
491,2026-01-26 16:55:00,157.274,154.888,173.599,171.0,147.72,145.476,148.296,146.06,145.874,143.672,176.564,173.92,173.688,171.088,163.698,161.248,149.61,147.356,175.415,172.788,178.14,175.472,168.912,166.384,151.167,148.892,155.479,153.6,169.318,166.784,153.624,151.316,173.433,170.836,180.113,178.032,170.841,168.284,156.354,153.98,180.54,177.836,146.45,144.24,149.228,146.98,147.395,145.172,182.103,179.376,165.671,163.192,157.322,154.936,180.999,178.288,149.804,148.196,30.5,28.6,176.0,38.1,28.4,254.6
492,2026-01-26 17:00:00,157.274,154.888,173.599,171.0,147.72,145.476,148.296,146.06,145.874,143.672,176.564,173.92,173.688,171.088,163.698,161.248,149.61,147.356,175.415,172.788,178.14,175.472,168.912,166.384,151.167,148.892,155.479,153.6,169.318,166.784,153.624,151.316,173.433,170.836,180.113,178.032,170.841,168.284,156.354,153.98,180.54,177.836,146.45,144.24,149.228,146.98,147.395,145.172,182.103,179.376,165.671,163.192,157.322,154.936,180.999,178.288,149.804,148.196,30.5,28.6,176.0,38.1,28.4,254.6
493,2026-01-26 17:05:00,105.454,103.72,97.854,96.22,99.153,97.56,92.025,90.528,96.482,94.924,106.734,104.984,105.182,103.452,97.42,95.792,99.763,98.104,108.172,104.568,107.085,105.388,91.058,89.516,95.64,94.036,104.408,103.196,91.391,89.844,101.981,100.292,97.672,96.412,100.827,99.212,90.64,89.104,105.073,103.344,101.439,99.816,96.733,95.76,100.013,98.408,91.685,90.192,102.047,100.416,98.3,96.66,105.608,103.872,101.654,100.028,99.934,98.664,29.9,27.8,125.1,36.6,28.4,145.1
494,2026-01-26 17:10:00,105.454,103.72,97.854,96.22,99.153,97.56,92.025,90.528,96.482,94.924,106.734,104.984,105.182,103.452,97.42,95.792,99.763,98.104,108.172,104.568,107.085,105.388,91.058,89.516,95.64,94.036,104.408,103.196,91.391,89.844,101.981,100.292,97.672,96.412,100.827,99.212,90.64,89.104,105.073,103.344,101.439,99.816,96.733,95.76,100.013,98.408,91.685,90.192,102.047,100.416,98.3,96.66,105.608,103.872,101.654,100.028,99.934,98.664,29.9,27.8,125.1,36.6,28.4,145.1
495,2026-01-26 17:15:00,105.454,103.72,97.854,96.22,99.153,97.56,92.025,90.528,96.482,94.924,106.734,104.984,105.182,103.452,97.42,95.792,99.763,98.104,108.172,104.568,107.085,105.388,91.058,89.516,95.64,94.036,104.408,103.196,91.391,89.844,101.981,100.292,97.672,96.412,100.827,99.212,90.64,89.104,105.073,103.344,101.439,99.816,96.733,95.76,100.013,98.408,91.685,90.192,102.047,100.416,98.3,96.66,105.608,103.872,101.654,100.028,99.934,98.664,29.9,27.8,125.1,36.6,28.4,145.1
496,2026-01-26 17:20:00,107.209,105.452,105.442,103.708,101.242,99.596,100.476,98.864,99.896,98.292,107.707,105.944,106.885,105.132,104.786,103.06,100.936,99.26,108.424,106.652,108.257,106.544,100.83,99.156,100.822,99.148,106.54,104.804,101.15,99.472,102.496,100.8,106.022,104.28,107.511,105.808,100.559,98.888,105.933,104.192,107.216,105.516,100.557,98.944,101.461,99.836,99.349,97.752,107.73,106.024,105.543,103.808,107.083,105.328,107.99,106.28,101.617,99.932,27.8,27.1,123.9,31.1,27.5,148.7
497,2026-01-26 17:25:00,107.209,105.452,105.442,103.708,101.242,99.596,100.476,98.864,99.896,98.292,107.707,105.944,106.885,105.132,104.786,103.06,100.936,99.26,108.424,106.652,108.257,106.544,100.83,99.156,100.822,99.148,106.54,104.804,101.15,99.472,102.496,100.8,106.022,104.28,107.511,105.808,100.559,98.888,105.933,104.192,107.216,105.516,100.557,98.944,101.461,99.836,99.349,97.752,107.73,106.024,105.543,103.808,107.083,105.328,107.99,106.28,101.617,99.932,27.8,27.1,123.9,31.1,27.5,148.7
498,2026-01-26 17:30:00,107.209,105.452,105.442,103.708,101.242,99.596,100.476,98.864,99.896,98.292,107.707,105.944,106.885,105.132,104.786,103.06,100.936,99.26,108.424,106.652,108.257,106.544,100.83,99.156,100.822,99.148,106.54,104.804,101.15,99.472,102.496,100.8,106.022,104.28,107.511,105.808,100.559,98.888,105.933,104.192,107.216,105.516,100.557,98.944,101.461,99.836,99.349,97.752,107.73,106.024,105.543,103.808,107.083,105.328,107.99,106.28,101.617,99.932,27.8,27.1,123.9,31.1,27.5,148.7
499,2026-01-26 17:35:00,85.388,83.924,84.945,83.488,81.394,80.044,81.601,80.248,80.774,79.432,84.58,83.128,83.943,82.5,83.769,82.328,80.543,79.148,85.153,83.692,84.823,83.424,78.785,77.416,80.616,79.22,84.857,83.4,78.802,77.432,81.85,80.436,84.945,83.488,84.514,83.12,78.456,77.092,84.033,82.588,84.397,83.004,81.403,80.036,81.8,80.444,80.498,79.16,84.705,83.308,84.524,83.072,85.007,83.548,84.843,83.444,81.184,79.78,27.2,26.8,93.7,30.1,27.0,112.4
500,2026-01-26 17:40:00,85.388,83.924,84.945,83.488,81.394,80.044,81.601,80.248,80.774,79.432,84.58,83.128,83.943,82.5,83.769,82.328,80.543,79.148,85.153,83.692,84.823,83.424,78.785,77.416,80.616,79.22,84.857,83.4,78.802,77.432,81.85,80.436,84.945,83.488,84.514,83.12,78.456,77.092,84.033,82.588,84.397,83.004,81.403,80.036,81.8,80.444,80.498,79.16,84.705,83.308,84.524,83.072,85.007,83.548,84.843,83.444,81.184,79.78,27.2,26.8,93.7,30.1,27.0,112.4
501,2026-01-26 17:45:00,85.388,83.924,84.945,83.488,81.394,80.044,81.601,80.248,80.774,79.432,84.58,83.128,83.943,82.5,83.769,82.328,80.543,79.148,85.153,83.692,84.823,83.424,78.785,77.416,80.616,79.22,84.857,83.4,78.802,77.432,81.85,80.436,84.945,83.488,84.514,83.12,78.456,77.092,84.033,82.588,84.397,83.004,81.403,80.036,81.8,80.444,80.498,79.16,84.705,83.308,84.524,83.072,85.007,83.548,84.843,83.444,81.184,79.78,27.2,26.8,93.7,30.1,27.0,112.4
502,2026-01-26 17:50:00,120.533,118.612,119.23,117.324,114.346,112.1,113.484,111.704,112.434,110.668,119.618,117.708,119.331,117.424,117.95,116.06,113.289,111.456,121.003,118.952,120.572,118.704,112.22,110.4,112.998,111.168,119.898,117.984,112.459,110.636,115.011,113.156,119.254,117.412,120.446,118.58,112.046,109.796,119.011,117.108,120.276,118.412,113.099,111.324,114.873,113.076,112.232,110.468,120.264,118.4,118.711,116.812,120.25,118.332,120.891,119.02,113.374,111.54,27.3,27.1,131.3,30.3,27.4,162.7
503,2026-01-26 17:55:00,120.533,118.612,119.23,117.324,114.346,112.1,113.484,111.704,112.434,110.668,119.618,117.708,119.331,117.424,117.95,116.06,113.289,111.456,121.003,118.952,120.572,118.704,112.22,110.4,112.998,111.168,119.898,117.984,112.459,110.636,115.011,113.156,119.254,117.412,120.446,118.58,112.046,109.796,119.011,117.108,120.276,118.412,113.099,111.324,114.873,113.076,112.232,110.468,120.264,118.4,118.711,116.812,120.25,118.332,120.891,119.02,113.374,111.54,27.3,27.1,131.3,30.3,27.4,162.7
504,2026-01-26 18:00:00,120.533,118.612,119.23,117.324,114.346,112.1,113.484,111.704,112.434,110.668,119.618,117.708,119.331,117.424,117.95,116.06,113.289,111.456,121.003,118.952,120.572,118.704,112.22,110.4,112.998,111.168,119.898,117.984,112.459,110.636,115.011,113.156,119.254,117.412,120.446,118.58,112.046,109.796,119.011,117.108,120.276,118.412,113.099,111.324,114.873,113.076,112.232,110.468,120.264,118.4,118.711,116.812,120.25,118.332,120.891,119.02,113.374,111.54,27.3,27.1,131.3,30.3,27.4,162.7
505,2026-01-26 18:05:00,84.645,83.192,82.746,81.32,80.42,79.724,78.424,77.116,78.079,76.776,84.495,83.044,84.317,82.868,80.709,79.312,78.867,77.496,85.193,83.732,85.228,83.824,77.186,75.84,78.534,77.168,84.207,82.76,77.637,76.284,79.557,78.176,82.604,81.18,83.873,82.94,76.22,74.888,83.513,82.076,84.242,82.852,78.469,77.16,81.078,79.732,77.584,76.288,84.247,82.856,81.448,80.04,84.296,82.848,84.547,83.152,79.317,77.9,27.7,27.4,87.7,31.0,27.7,110.0
506,2026-01-26 18:10:00,84.645,83.192,82.746,81.32,80.42,79.724,78.424,77.116,78.079,76.776,84.495,83.044,84.317,82.868,80.709,79.312,78.867,77.496,85.193,83.732,85.228,83.824,77.186,75.84,78.534,77.168,84.207,82.76,77.637,76.284,79.557,78.176,82.604,81.18,83.873,82.94,76.22,74.888,83.513,82.076,84.242,82.852,78.469,77.16,81.078,79.732,77.584,76.288,84.247,82.856,81.448,80.04,84.296,82.848,84.547,83.152,79.317,77.9,27.7,27.4,87.7,31.0,27.7,110.0
507,2026-01-26 18:15:00,84.645,83.192,82.746,81.32,80.42,79.724,78.424,77.116,78.079,76.776,84.495,83.044,84.317,82.868,80.709,79.312,78.867,77.496,85.193,83.732,85.228,83.824,77.186,75.84,78.534,77.168,84.207,82.76,77.637,76.284,79.557,78.176,82.604,81.18,83.873,82.94,76.22,74.888,83.513,82.076,84.242,82.852,78.469,77.16,81.078,79.732,77.584,76.288,84.247,82.856,81.448,80.04,84.296,82.848,84.547,83.152,79.317,77.9,27.7,27.4,87.7,31.0,27.7,110.0
508,2026-01-26 18:20:00,48.083,47.024,48.047,46.988,45.361,44.356,46.282,45.268,44.836,43.836,47.679,46.624,47.461,46.408,46.609,45.564,44.821,43.796,48.104,47.044,47.736,46.708,44.069,43.052,45.731,44.696,47.926,46.66,44.093,43.076,46.079,45.04,47.752,46.696,47.941,46.912,44.17,43.152,47.158,46.108,47.372,46.348,45.329,44.324,45.636,44.628,45.273,44.268,47.663,46.636,47.186,46.136,47.538,46.484,48.022,46.992,45.165,44.136,27.0,26.6,46.4,28.8,26.7,57.9
509,2026-01-26 18:25:00,48.083,47.024,48.047,46.988,45.361,44.356,46.282,45.268,44.836,43.836,47.679,46.624,47.461,46.408,46.609,45.564,44.821,43.796,48.104,47.044,47.736,46.708,44.069,43.052,45.731,44.696,47.926,46.66,44.093,43.076,46.079,45.04,47.752,46.696,47.941,46.912,44.17,43.152,47.158,46.108,47.372,46.348,45.329,44.324,45.636,44.628,45.273,44.268,47.663,46.636,47.186,46.136,47.538,46.484,48.022,46.992,45.165,44.136,27.0,26.6,46.4,28.8,26.7,57.9
510,2026-01-26 18:30:00,48.083,47.024,48.047,46.988,45.361,44.356,46.282,45.268,44.836,43.836,47.679,46.624,47.461,46.408,46.609,45.564,44.821,43.796,48.104,47.044,47.736,46.708,44.069,43.052,45.731,44.696,47.926,46.66,44.093,43.076,46.079,45.04,47.752,46.696,47.941,46.912,44.17,43.152,47.158,46.108,47.372,46.348,45.329,44.324,45.636,44.628,45.273,44.268,47.663,46.636,47.186,46.136,47.538,46.484,48.022,46.992,45.165,44.136,27.0,26.6,46.4,28.8,26.7,57.9
511,2026-01-26 18:35:00,37.534,36.604,35.467,34.584,36.558,35.652,34.613,33.744,34.012,33.152,39.486,38.528,38.808,37.86,34.488,33.62,34.885,33.996,38.942,38.224,39.754,38.812,34.877,33.988,35.104,34.212,37.274,36.34,34.824,33.936,35.157,34.264,34.979,34.104,39.085,38.152,34.551,33.668,36.941,36.02,39.284,38.348,34.634,33.712,36.708,35.808,33.935,33.076,38.274,37.352,35.178,34.3,37.177,36.252,39.073,38.14,35.174,34.28,26.4,26.3,33.7,27.5,26.5,42.2
512,2026-01-26 18:40:00,37.534,36.604,35.467,34.584,36.558,35.652,34.613,33.744,34.012,33.152,39.486,38.528,38.808,37.86,34.488,33.62,34.885,33.996,38.942,38.224,39.754,38.812,34.877,33.988,35.104,34.212,37.274,36.34,34.824,33.936,35.157,34.264,34.979,34.104,39.085,38.152,34.551,33.668,36.941,36.02,39.284,38.348,34.634,33.712,36.708,35.808,33.935,33.076,38.274,37.352,35.178,34.3,37.177,36.252,39.073,38.14,35.174,34.28,26.4,26.3,33.7,27.5,26.5,42.2
513,2026-01-26 18:45:00,37.534,36.604,35.467,34.584,36.558,35.652,34.613,33.744,34.012,33.152,39.486,38.528,38.808,37.86,34.488,33.62,34.885,33.996,38.942,38.224,39.754,38.812,34.877,33.988,35.104,34.212,37.274,36.34,34.824,33.936,35.157,34.264,34.979,34.104,39.085,38.152,34.551,33.668,36.941,36.02,39.284,38.348,34.634,33.712,36.708,35.808,33.935,33.076,38.274,37.352,35.178,34.3,37.177,36.252,39.073,38.14,35.174,34.28,26.4,26.3,33.7,27.5,26.5,42.2
514,2026-01-26 18:50:00,17.912,17.436,15.877,15.452,16.151,15.692,15.757,15.336,15.52,15.104,17.965,17.488,18.199,17.716,14.572,14.18,16.144,15.712,18.359,17.872,17.973,17.496,14.675,14.28,16.902,16.452,17.826,17.352,14.532,14.14,16.669,16.224,15.126,14.72,17.915,17.44,14.839,14.44,17.292,16.832,17.32,16.86,16.164,15.732,16.008,15.58,15.273,14.864,17.292,16.832,15.114,14.708,17.44,16.976,17.686,17.216,16.295,15.86,26.0,26.3,11.9,26.2,26.5,15.0
515,2026-01-26 18:55:00,17.912,17.436,15.877,15.452,16.151,15.692,15.757,15.336,15.52,15.104,17.965,17.488,18.199,17.716,14.572,14.18,16.144,15.712,18.359,17.872,17.973,17.496,14.675,14.28,16.902,16.452,17.826,17.352,14.532,14.14,16.669,16.224,15.126,14.72,17.915,17.44,14.839,14.44,17.292,16.832,17.32,16.86,16.164,15.732,16.008,15.58,15.273,14.864,17.292,16.832,15.114,14.708,17.44,16.976,17.686,17.216,16.295,15.86,26.0,26.3,11.9,26.2,26.5,15.0
516,2026-01-26 19:00:00,17.912,17.436,15.877,15.452,16.151,15.692,15.757,15.336,15.52,15.104,17.965,17.488,18.199,17.716,14.572,14.18,16.144,15.712,18.359,17.872,17.973,17.496,14.675,14.28,16.902,16.452,17.826,17.352,14.532,14.14,16.669,16.224,15.126,14.72,17.915,17.44,14.839,14.44,17.292,16.832,17.32,16.86,16.164,15.732,16.008,15.58,15.273,14.864,17.292,16.832,15.114,14.708,17.44,16.976,17.686,17.216,16.295,15.86,26.0,26.3,11.9,26.2,26.5,15.0
517,2026-01-26 19:05:00,8.898,8.648,8.372,8.136,8.099,7.888,7.773,7.552,7.466,7.252,8.866,8.616,8.792,8.544,7.404,7.192,8.262,8.028,8.755,8.508,8.943,8.692,7.491,7.276,8.365,8.128,8.751,8.504,7.438,7.224,7.897,7.672,7.634,7.416,8.766,8.496,7.532,7.316,8.706,8.46,8.529,8.288,8.093,7.864,7.958,7.732,7.49,7.276,8.594,8.352,7.958,7.732,8.693,8.448,8.529,8.288,8.303,8.068,25.5,25.6,0.0,24.6,25.6,0.0
518,2026-01-26 19:10:00,8.898,8.648,8.372,8.136,8.099,7.888,7.773,7.552,7.466,7.252,8.866,8.616,8.792,8.544,7.404,7.192,8.262,8.028,8.755,8.508,8.943,8.692,7.491,7.276,8.365,8.128,8.751,8.504,7.438,7.224,7.897,7.672,7.634,7.416,8.766,8.496,7.532,7.316,8.706,8.46,8.529,8.288,8.093,7.864,7.958,7.732,7.49,7.276,8.594,8.352,7.958,7.732,8.693,8.448,8.529,8.288,8.303,8.068,25.5,25.6,0.0,24.6,25.6,0.0
519,2026-01-26 19:15:00,8.898,8.648,8.372,8.136,8.099,7.888,7.773,7.552,7.466,7.252,8.866,8.616,8.792,8.544,7.404,7.192,8.262,8.028,8.755,8.508,8.943,8.692,7.491,7.276,8.365,8.128,8.751,8.504,7.438,7.224,7.897,7.672,7.634,7.416,8.766,8.496,7.532,7.316,8.706,8.46,8.529,8.288,8.093,7.864,7.958,7.732,7.49,7.276,8.594,8.352,7.958,7.732,8.693,8.448,8.529,8.288,8.303,8.068,25.5,25.6,0.0,24.6,25.6,0.0
520,2026-01-26 19:20:00,1.841,1.772,1.902,1.832,1.415,1.356,1.358,1.3,1.19,1.136,1.685,1.62,1.698,1.632,1.19,1.136,1.681,1.616,1.571,1.508,1.849,1.78,1.427,1.368,1.734,1.668,1.697,1.632,1.411,1.352,1.3,1.244,1.198,1.144,1.718,1.652,1.423,1.38,1.669,1.604,1.489,1.428,1.685,1.612,1.198,1.144,1.202,1.148,1.542,1.48,1.566,1.504,1.595,1.532,1.534,1.472,1.73,1.652,24.9,25.2,0.0,23.8,25.3,0.0
521,2026-01-26 19:25:00,1.841,1.772,1.902,1.832,1.415,1.356,1.358,1.3,1.19,1.136,1.685,1.62,1.698,1.632,1.19,1.136,1.681,1.616,1.571,1.508,1.849,1.78,1.427,1.368,1.734,1.668,1.697,1.632,1.411,1.352,1.3,1.244,1.198,1.144,1.718,1.652,1.423,1.38,1.669,1.604,1.489,1.428,1.685,1.612,1.198,1.144,1.202,1.148,1.542,1.48,1.566,1.504,1.595,1.532,1.534,1.472,1.73,1.652,24.9,25.2,0.0,23.8,25.3,0.0
522,2026-01-26 19:30:00,1.841,1.772,1.902,1.832,1.415,1.356,1.358,1.3,1.19,1.136,1.685,1.62,1.698,1.632,1.19,1.136,1.681,1.616,1.571,1.508,1.849,1.78,1.427,1.368,1.734,1.668,1.697,1.632,1.411,1.352,1.3,1.244,1.198,1.144,1.718,1.652,1.423,1.38,1.669,1.604,1.489,1.428,1.685,1.612,1.198,1.144,1.202,1.148,1.542,1.48,1.566,1.504,1.595,1.532,1.534,1.472,1.73,1.652,24.9,25.2,0.0,23.8,25.3,0.0
523,2026-01-26 19:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,24.7,0.0,23.1,25.0,0.0
524,2026-01-26 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,24.7,0.0,23.1,25.0,0.0
525,2026-01-26 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,24.7,0.0,23.1,25.0,0.0
526,2026-01-26 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,24.5,0.0,22.5,24.8,0.0
527,2026-01-26 19:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,24.5,0.0,22.5,24.8,0.0
